//
///////////////////////////////////////////EXTRASUNNY_LA 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	46 33 46 			202 202 202 			255 255 255 			76 117 166 			129 95 115 			255 120 0 			255 120 0 			1.4		1.6		0.8			255 255 255			1600.0		300.0		0.3			32 16 16			124 117 83			112 143 167 250			0 161 155 155			0 0 0 0			140	200	0	1.00		
// 10 PM
	24 24 54 			98 98 213 			255 255 255 			12 65 90 			103 78 96 			16 16 16 			0 0 0 			1.9		1.1		0.8			255 255 255			1600.0		300.0		0.8			25 25 25			0 0 0			112 143 167 250			0 142 142 142			0 15 15 15			0	30	0	1.00		
//
///////////////////////////////////////////EXTRASUNNY_VEGAS 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	16 16 56 			142 142 144 			255 255 255 			16 19 33 			41 31 41 			0 0 0 			0 0 0 			1.9		1.9		0.8			255 255 255			1600.0		300.0		0.5			30 35 40			0 0 0			0 6 20 230			0 142 142 142			0 0 0 0			0	40	0	1.00		
// 5 AM
	24 35 54 			147 147 147 			255 255 255 			87 92 111 			78 61 61 			0 0 0 			0 0 0 			1.9		1.9		0.6			255 255 255			1600.0		300.0		0.5			39 43 49			54 35 35			9 20 35 240			0 123 123 123			0 0 0 0			70	130	0	1.00		
// 6 AM
	33 27 41 			179 179 179 			255 255 255 			64 105 128 			161 105 100 			255 117 0 			139 61 55 			5.7		1.8		0.6			255 255 255			1600.0		300.0		0.5			62 62 62			225 40 40			112 143 167 250			10 138 138 138			0 0 0 0			100	160	0	0.90		
// 7 AM
	107 67 67 			177 177 177 			255 255 255 			90 102 125 			204 137 137 			0 88 255 			255 133 124 			4.0		1.4		-0.1			255 255 255			1600.0		300.0		0.3			45 45 45			131 85 85			112 143 167 250			0 131 125 123			0 0 0 0			105	200	0	0.90		
// Midday
	81 62 62 			171 171 171 			255 255 255 			55 96 174 			183 183 183 			255 255 255 			208 208 208 			5.2		1.4		-0.1			255 255 255			1600.0		300.0		0.3			52 52 52			110 81 72			112 143 167 250			14 143 143 143			14 0 0 0			105	170	0	0.90		
// 7 PM
	59 37 34 			199 199 199 			255 255 255 			50 81 105 			168 112 101 			255 158 0 			98 69 61 			5.0		1.4		-0.1			255 255 255			1600.0		300.0		0.3			38 38 38			255 255 255			112 143 167 250			14 128 119 116			0 0 0 0			140	170	0	0.90		
// 8 PM
	53 34 37 			231 209 185 			255 255 255 			91 87 111 			153 115 106 			255 120 0 			130 100 97 			1.4		1.6		0.8			255 255 255			1600.0		300.0		0.3			47 39 0			115 104 83			112 143 167 250			0 124 116 119			0 0 0 0			140	200	0	1.00		
// 10 PM
	0 25 51 			192 180 180 			255 255 255 			2 15 28 			0 33 62 			0 45 255 			0 19 127 			1.9		1.9		0.8			255 255 255			1600.0		300.0		0.8			25 25 25			0 0 0			23 23 25 240			0 130 130 130			0 0 0 0			0	30	0	1.00		
//
///////////////////////////////////////////CLOUDY_VEGAS 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	33 29 58 			169 169 169 			255 255 255 			27 27 32 			25 25 35 			0 0 0 			0 0 0 			1.3		1.4		0.1			0 0 0			300.0		15.0		0.5			0 0 0			0 0 0			78 78 78 244			0 155 170 169			0 0 0 0			155	0	0	0.60		
// 5 AM
	34 38 58 			183 183 183 			255 255 255 			71 71 71 			77 77 77 			0 0 0 			0 0 0 			1.1		1.3		0.1			0 0 0			300.0		15.0		0.3			0 0 0			0 0 0			76 76 76 248			0 130 133 141			0 0 0 0			155	0	0	0.30		
// 6 AM
	28 45 54 			203 203 203 			255 255 255 			65 65 65 			91 102 103 			0 0 0 			0 0 0 			-0.1		1.4		0.8			0 0 0			1600.0		15.0		0.8			0 0 0			170 170 170			41 41 46 239			24 101 105 115			0 0 0 0			155	60	0	1.00		
// 7 AM
	83 111 136 			192 192 192 			255 255 255 			215 215 215 			173 173 173 			17 17 17 			72 72 72 			-0.1		1.4		0.8			0 0 0			1600.0		15.0		0.3			0 0 0			0 0 0			108 108 108 232			0 116 116 116			0 0 0 0			155	0	0	0.60		
// Midday
	85 88 63 			167 168 168 			255 255 255 			81 83 98 			120 123 130 			255 255 255 			105 105 105 			-0.1		1.4		0.8			0 0 0			1600.0		15.0		0.7			0 0 0			105 105 105			255 255 255 230			0 132 132 132			0 0 0 0			155	60	0	0.60		
// 7 PM
	22 43 22 			167 168 168 			255 255 255 			60 60 60 			60 60 60 			43 43 43 			39 39 39 			-0.1		1.4		0.3			0 0 0			1600.0		200.0		0.3			0 0 0			0 0 0			136 136 136 230			0 166 166 166			0 0 0 0			155	60	0	0.60		
// 8 PM
	30 55 30 			107 107 107 			255 255 255 			50 50 50 			71 71 71 			255 255 255 			255 255 255 			-0.1		1.1		0.3			0 0 0			300.0		15.0		0.3			0 0 0			0 0 0			135 135 135 236			50 145 145 145			0 71 71 71			155	80	0	0.60		
// 10 PM
	88 88 88 			163 163 163 			255 255 255 			36 36 36 			36 36 36 			0 0 0 			0 0 0 			-0.1		1.4		0.1			0 0 0			300.0		15.0		0.5			0 0 0			0 0 0			58 58 58 240			0 137 137 137			0 0 0 0			10	20	0	0.60		
//
///////////////////////////////////////////EXTRASUNNY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 84 			142 142 144 			255 255 255 			16 19 33 			76 68 134 			0 0 0 			0 0 0 			1.9		1.9		0.8			255 255 255			1600.0		15.0		0.5			30 35 40			0 0 0			0 6 20 230			0 125 125 125			0 0 0 0			0	40	0	0.60		
// 5 AM
	40 44 69 			147 147 147 			255 255 255 			87 92 111 			94 83 92 			0 0 0 			0 0 0 			1.9		1.9		0.6			255 255 255			300.0		15.0		0.5			39 43 49			54 35 35			9 20 35 240			0 144 133 142			0 0 0 0			70	130	130	1.00		
// 6 AM
	92 76 76 			149 149 149 			255 255 255 			26 61 73 			176 88 21 			230 187 151 			115 82 43 			5.7		0.6		0.3			255 255 255			700.0		15.0		1.9			62 62 62			195 175 123			112 143 167 250			0 173 173 173			0 0 0 0			100	160	50	0.60		
// 7 AM
	87 87 87 			224 207 181 			255 255 255 			27 67 151 			76 173 188 			0 88 255 			215 165 128 			4.0		1.4		-0.1			255 255 255			2300.0		400.0		0.3			45 45 45			131 106 85			112 143 167 250			0 139 139 139			0 0 0 0			105	200	0	0.70		
// Midday
	150 150 150 			171 171 171 			255 255 255 			31 72 164 			71 165 176 			255 255 255 			255 214 125 			5.2		1.4		0.6			255 255 255			1600.0		15.0		0.3			52 52 52			187 160 98			111 232 255 240			14 137 137 137			0 0 0 0			105	171	0	0.90		
// 7 PM
	126 89 89 			161 161 161 			255 255 255 			40 85 129 			198 121 84 			255 158 0 			215 151 90 			5.0		1.4		-0.1			255 255 255			1600.0		15.0		0.3			38 38 38			255 255 255			112 143 167 250			14 139 139 139			0 0 0 0			140	170	0	0.90		
// 8 PM
	65 56 56 			182 182 182 			255 255 255 			67 79 126 			112 96 90 			255 120 0 			255 120 0 			1.4		1.6		0.8			255 255 255			1600.0		15.0		0.3			147 106 99			115 90 83			112 143 167 250			0 150 128 122			0 0 0 0			139	200	0	0.90		
// 10 PM
	0 25 51 			156 154 168 			255 255 255 			2 15 28 			57 67 74 			0 45 255 			0 19 127 			1.9		1.9		0.8			255 255 255			1600.0		15.0		0.5			25 25 25			0 0 0			23 23 25 240			0 123 128 158			0 0 0 0			0	30	0	0.60		
//
///////////////////////////////////////////SUNNY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	46 46 64 			208 208 208 			255 255 255 			9 9 23 			32 32 52 			0 0 0 			0 0 0 			1.9		1.9		0.1			255 255 255			1600.0		15.0		0.5			10 10 10			0 0 0			0 6 20 230			0 141 141 141			0 0 0 0			0	40	0	1.00		
// 5 AM
	7 12 28 			74 99 129 			255 255 255 			8 15 33 			56 44 48 			0 0 0 			0 0 0 			1.9		1.9		0.1			255 255 255			2999.0		6.0		0.5			39 43 49			0 0 0			9 20 35 240			0 158 158 158			0 0 0 0			70	130	0	0.60		
// 6 AM
	97 97 132 			106 149 179 			255 255 255 			93 103 110 			220 78 55 			255 117 0 			170 73 39 			8.8		1.4		0.8			255 255 255			1600.0		50.0		0.5			91 62 0			176 158 112			112 143 167 250			0 147 147 147			0 0 0 0			100	160	0	0.60		
// 7 AM
	115 81 84 			205 205 205 			255 255 255 			34 199 207 			150 150 151 			255 180 97 			174 99 68 			4.0		1.4		-0.1			255 255 255			1600.0		15.0		0.3			45 45 45			0 0 0			112 143 167 250			0 138 138 138			0 0 0 0			185	205	0	0.80		
// Midday
	79 65 67 			255 254 254 			255 255 255 			0 37 130 			90 147 202 			195 162 36 			110 92 75 			5.2		1.4		0.8			255 255 255			1600.0		15.0		0.3			52 52 52			215 215 215			112 143 167 250			15 149 140 140			0 0 0 0			140	170	0	0.90		
// 7 PM
	75 46 81 			161 223 255 			255 255 255 			26 58 94 			164 114 126 			255 158 0 			154 114 114 			5.0		1.4		0.5			255 255 255			1600.0		15.0		0.3			28 12 12			255 255 255			112 143 167 250			15 150 150 150			0 0 0 0			140	170	0	0.70		
// 8 PM
	13 9 28 			255 220 177 			255 255 255 			73 86 93 			117 84 99 			255 120 0 			255 120 0 			1.4		1.6		0.8			255 255 255			1600.0		15.0		0.8			47 23 14			83 83 83			112 143 167 250			0 168 151 151			0 0 0 0			140	200	0	1.00		
// 10 PM
	0 0 0 			101 101 101 			255 255 255 			2 15 28 			0 33 62 			0 45 255 			0 19 127 			1.9		1.9		0.8			255 255 255			1600.0		15.0		1.4			25 25 25			0 0 0			23 23 25 240			0 158 158 158			0 0 0 0			0	30	0	1.25		
//
///////////////////////////////////////////CLOUDY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 0 			169 169 169 			255 255 255 			30 30 30 			30 30 30 			0 0 0 			0 0 0 			1.3		1.4		0.1			0 0 0			85.0		0.0		0.5			0 0 0			0 0 0			78 78 78 244			0 167 167 167			0 11 11 11			155	0	0	0.60		
// 5 AM
	0 0 0 			183 183 183 			255 255 255 			29 29 29 			30 30 30 			0 0 0 			0 0 0 			1.1		1.3		0.1			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			76 76 76 248			0 156 156 156			0 0 0 0			155	0	0	0.60		
// 6 AM
	41 41 41 			203 203 203 			255 255 255 			30 30 30 			30 30 30 			0 0 0 			0 0 0 			-0.1		1.4		0.1			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			41 41 46 239			24 149 158 179			0 0 0 0			155	60	0	0.60		
// 7 AM
	0 0 0 			192 192 192 			255 255 255 			49 49 49 			50 50 50 			255 255 255 			68 68 68 			-0.1		1.4		0.3			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			108 108 108 232			0 139 139 139			0 0 0 0			155	0	0	1.00		
// Midday
	0 0 0 			167 168 168 			255 255 255 			60 60 60 			60 60 60 			255 255 255 			86 86 86 			-0.1		1.4		0.3			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			255 255 255 230			0 142 150 147			0 0 0 0			155	60	0	0.60		
// 7 PM
	0 0 0 			167 168 168 			255 255 255 			60 60 60 			60 60 60 			103 103 103 			86 86 86 			-0.1		1.4		0.3			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			255 255 255 230			0 169 169 169			0 0 0 0			155	60	0	0.60		
// 8 PM
	0 0 0 			201 201 201 			255 255 255 			50 50 50 			50 50 50 			255 255 255 			92 92 92 			-0.1		1.1		0.3			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			135 135 135 236			50 145 145 145			0 0 0 0			155	80	0	0.60		
// 10 PM
	0 0 0 			163 163 163 			255 255 255 			36 36 36 			36 36 36 			0 0 0 			0 0 0 			-0.1		1.4		0.1			0 0 0			70.0		0.0		0.5			0 0 0			0 0 0			58 58 58 240			0 153 152 152			0 0 0 0			10	20	0	0.60		
//
///////////////////////////////////////////RAINY_COUNTRYSIDE 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 0 			169 169 169 			255 255 255 			0 0 0 			0 0 0 			0 0 0 			0 0 0 			1.3		2.5		0.8			0 0 0			300.0		15.0		0.5			0 0 0			0 0 0			32 32 32 244			0 161 161 161			0 0 0 0			155	0	0	0.60		
// 5 AM
	9 9 9 			183 183 183 			255 255 255 			29 29 29 			30 30 30 			0 0 0 			0 0 0 			-0.1		2.4		0.8			0 0 0			300.0		15.0		0.3			0 0 0			0 0 0			76 76 76 248			0 143 143 143			0 0 0 0			155	0	0	0.60		
// 6 AM
	29 29 29 			203 203 203 			255 255 255 			30 30 30 			30 30 30 			0 0 0 			0 0 0 			-0.1		2.5		0.8			0 0 0			300.0		15.0		0.3			0 0 0			0 0 0			41 41 46 239			24 132 132 132			0 0 0 0			155	60	0	0.60		
// 7 AM
	0 0 0 			192 192 192 			255 255 255 			49 49 49 			50 50 50 			255 255 255 			84 84 84 			-0.1		1.4		0.3			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			108 108 108 232			0 125 125 125			0 4 4 4			155	0	0	0.60		
// Midday
	10 11 11 			167 168 168 			255 255 255 			65 73 84 			71 77 77 			0 0 0 			75 75 75 			-0.1		1.4		0.8			0 0 0			300.0		15.0		0.3			0 0 0			0 0 0			255 255 255 230			0 110 110 110			0 0 0 0			255	60	0	0.60		
// 7 PM
	0 0 0 			167 168 168 			255 255 255 			60 60 60 			60 60 60 			255 255 255 			0 0 0 			-0.1		2.5		0.8			0 0 0			300.0		15.0		0.3			0 0 0			0 0 0			255 255 255 230			0 131 131 131			0 0 0 0			155	60	0	0.60		
// 8 PM
	0 0 0 			167 167 167 			255 255 255 			50 50 50 			50 50 50 			255 255 255 			0 0 0 			-0.1		2.4		0.8			0 0 0			300.0		15.0		0.3			0 0 0			0 0 0			135 135 135 236			50 116 117 119			0 0 107 255			155	80	0	0.60		
// 10 PM
	15 15 30 			163 163 163 			255 255 255 			30 30 30 			17 17 17 			0 0 0 			0 0 0 			-0.1		2.5		0.8			0 0 0			300.0		15.0		0.5			0 0 0			0 0 0			58 58 58 240			0 155 162 168			0 0 0 0			10	20	0	0.60		
//
///////////////////////////////////////////EXTRASUNNY_DESERT 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	28 28 54 			142 142 144 			255 255 255 			16 19 33 			102 97 131 			0 0 0 			0 0 0 			1.9		1.9		0.8			255 255 255			1600.0		15.0		0.5			30 35 40			0 0 0			0 6 20 230			0 122 122 122			0 0 0 0			0	40	0	0.60		
// 5 AM
	40 51 69 			147 147 147 			255 255 255 			38 58 68 			70 99 88 			0 0 0 			0 0 0 			1.9		1.9		0.6			255 255 255			300.0		15.0		0.5			39 43 49			54 35 35			9 20 35 240			0 144 144 144			0 0 0 0			70	130	130	0.60		
// 6 AM
	11 46 74 			179 179 179 			255 255 255 			16 74 93 			166 105 71 			230 187 151 			204 166 111 			5.7		1.8		0.8			255 255 255			700.0		15.0		1.9			62 62 62			195 175 123			112 143 167 250			0 149 123 113			0 0 0 0			100	160	50	0.75		
// 7 AM
	36 36 49 			224 207 181 			255 255 255 			67 134 167 			160 116 86 			0 88 255 			215 191 171 			4.0		1.4		-0.1			255 255 255			2300.0		400.0		0.3			45 45 45			131 106 85			112 143 167 250			0 131 131 131			0 0 0 0			105	200	0	0.90		
// Midday
	55 47 47 			171 171 171 			255 255 255 			61 75 132 			91 156 171 			255 255 255 			181 147 136 			5.2		1.4		0.6			255 255 255			1600.0		15.0		0.3			52 52 52			187 160 98			111 232 255 240			14 145 145 145			0 0 0 0			105	171	0	0.86		
// 7 PM
	73 68 61 			162 163 124 			255 255 255 			96 121 144 			180 145 123 			255 158 0 			215 151 90 			5.0		1.4		-0.1			255 255 255			1600.0		15.0		0.3			38 38 38			255 255 255			112 143 167 250			14 130 126 124			0 0 0 0			140	170	0	1.00		
// 8 PM
	54 49 90 			125 125 173 			255 255 255 			86 101 136 			150 130 126 			255 120 0 			255 120 0 			1.4		1.6		0.8			255 255 255			1600.0		15.0		0.3			147 106 99			115 90 83			115 118 178 231			0 131 120 117			0 0 0 0			139	200	0	1.00		
// 10 PM
	0 25 51 			156 154 168 			255 255 255 			2 15 28 			0 33 62 			0 45 255 			0 19 127 			1.9		1.9		0.8			255 255 255			1600.0		15.0		0.5			25 25 25			0 0 0			23 23 25 240			0 137 137 137			0 0 0 0			0	30	0	0.60		
//
///////////////////////////////////////////SUNNY_DESERT 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	46 46 64 			208 208 208 			255 255 255 			9 9 23 			32 32 52 			0 0 0 			0 0 0 			1.9		1.9		0.1			255 255 255			1600.0		15.0		0.5			10 10 10			0 0 0			0 6 20 230			0 142 142 142			0 0 0 0			0	40	0	1.00		
// 5 AM
	7 12 28 			74 99 129 			255 255 255 			2 4 10 			3 6 12 			0 0 0 			0 0 0 			1.9		1.9		0.1			255 255 255			2999.0		6.0		0.5			39 43 49			0 0 0			9 20 35 240			0 169 169 169			0 0 0 0			70	130	0	0.70		
// 6 AM
	81 53 53 			106 149 179 			255 255 255 			93 103 110 			220 152 55 			255 117 0 			255 118 0 			8.8		1.4		0.8			255 255 255			1600.0		50.0		0.5			91 62 0			176 158 112			112 143 167 250			0 120 125 143			0 0 0 0			100	160	0	0.60		
// 7 AM
	94 71 71 			165 207 255 			255 255 255 			34 199 207 			150 150 151 			255 180 97 			255 145 56 			4.0		1.4		-0.1			255 255 255			1600.0		15.0		0.3			45 45 45			0 0 0			112 143 167 250			0 116 117 123			0 0 0 0			185	205	0	1.00		
// Midday
	103 72 54 			255 254 254 			255 255 255 			35 78 175 			75 144 213 			195 162 36 			180 158 135 			5.2		1.4		0.8			255 255 255			1600.0		15.0		0.3			52 52 52			215 215 215			112 143 167 250			15 135 135 135			0 0 0 0			140	170	0	0.90		
// 7 PM
	49 28 54 			161 223 255 			255 255 255 			26 58 94 			164 114 126 			255 158 0 			219 149 149 			5.0		1.4		0.5			255 255 255			1600.0		15.0		0.3			28 12 12			255 255 255			112 143 167 250			15 139 139 139			0 0 0 0			140	170	0	0.90		
// 8 PM
	49 12 28 			255 220 177 			255 255 255 			73 86 93 			117 84 84 			255 120 0 			255 120 0 			1.4		1.6		0.8			255 255 255			1600.0		15.0		0.8			47 23 14			83 83 83			113 162 178 231			0 116 116 135			0 0 0 0			140	200	0	1.00		
// 10 PM
	0 0 0 			101 101 101 			255 255 255 			2 15 28 			0 33 62 			0 45 255 			0 19 127 			1.9		1.9		0.8			255 255 255			1600.0		15.0		1.4			25 25 25			0 0 0			23 23 25 240			0 169 169 169			0 0 0 0			0	30	0	1.25		
//
///////////////////////////////////////////SANDSTORM_DESERT 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 0 			169 169 169 			255 255 255 			30 30 30 			30 30 30 			0 0 0 			0 0 0 			1.3		1.4		0.1			0 0 0			85.0		0.0		0.5			0 0 0			0 0 0			78 78 78 244			150 128 128 128			0 0 0 0			155	0	0	0.50		
// 5 AM
	0 0 0 			183 183 183 			255 255 255 			126 126 126 			110 110 110 			0 0 0 			0 0 0 			1.1		1.3		0.1			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			76 76 76 248			200 109 95 88			0 0 0 0			155	0	0	0.55		
// 6 AM
	52 52 52 			203 203 203 			255 255 255 			109 109 109 			124 124 124 			0 0 0 			0 0 0 			-0.1		1.4		0.1			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			41 41 46 239			214 142 112 97			0 0 0 0			155	60	0	0.75		
// 7 AM
	0 0 0 			192 192 192 			255 255 255 			129 129 129 			120 120 120 			0 0 0 			0 0 0 			-0.1		1.4		0.3			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			108 108 108 232			150 138 97 70			0 0 0 0			155	0	0	0.80		
// Midday
	105 105 105 			167 168 168 			255 255 255 			151 151 151 			130 130 130 			0 0 0 			0 0 0 			-0.1		1.4		0.3			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			255 255 255 230			150 141 116 98			0 0 0 0			155	60	0	1.00		
// 7 PM
	35 35 35 			167 168 168 			255 255 255 			125 125 125 			104 104 104 			0 0 0 			0 0 0 			-0.1		1.4		0.3			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			255 255 255 230			150 162 119 87			0 0 0 0			155	60	0	0.77		
// 8 PM
	0 0 0 			133 148 205 			255 255 255 			50 50 50 			50 50 50 			255 255 255 			255 255 255 			-0.1		1.1		0.3			0 0 0			85.0		0.0		0.3			0 0 0			0 0 0			135 135 135 236			154 145 103 78			0 0 0 0			155	80	0	0.70		
// 10 PM
	0 0 0 			163 163 163 			255 255 255 			111 111 111 			98 98 98 			0 0 0 			0 0 0 			-0.1		1.4		0.1			0 0 0			70.0		0.0		0.5			0 0 0			0 0 0			58 58 58 240			180 136 112 95			0 0 0 0			10	20	0	1.00		
//
///////////////////////////////////////////UNDERWATER 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	22 22 22 			220 212 130 			255 255 255 			0 23 24 			23 24 35 			255 128 0 			5 0 0 			0.8		0.8		0.1			200 100 0			400.0		100.0		0.8			30 20 0			3 3 3			49 45 93 240			255 139 139 206			255 0 0 0			0	90	0	1.00		
// 5 AM
	30 30 30 			194 194 142 			255 255 255 			0 36 36 			1 71 71 			255 128 0 			66 66 66 			-0.1		0.8		0.1			150 100 0			400.0		100.0		0.8			35 9 10			27 30 36			53 104 104 240			255 80 80 80			255 58 66 65			0	90	0	0.70		
// 6 AM
	16 14 14 			210 194 182 			255 255 255 			9 58 68 			88 50 54 			123 43 45 			132 76 79 			8.3		0.8		0.3			140 93 0			800.0		100.0		0.8			100 34 25			123 43 45			112 143 167 250			255 174 167 167			255 67 67 67			86	120	0	0.70		
// 7 AM
	0 1 14 			198 198 198 			255 255 255 			27 102 167 			110 80 117 			110 80 117 			110 80 117 			1.9		0.8		0.1			185 56 60			800.0		100.0		0.5			120 40 40			110 80 117			112 143 167 250			255 104 67 52			255 110 110 110			199	180	0	0.90		
// Midday
	0 0 9 			190 190 190 			255 255 255 			0 47 155 			41 88 137 			255 255 255 			173 173 173 			1.1		0.8		-0.1			188 0 183			800.0		10.0		-0.1			44 34 23			254 254 255			112 143 167 250			255 111 111 111			255 132 132 132			185	180	0	0.90		
// 7 PM
	8 5 5 			255 254 254 			255 255 255 			14 71 173 			176 109 97 			176 109 97 			157 117 110 			3.9		0.8		-0.1			187 40 187			800.0		10.0		0.8			120 40 40			176 109 97			112 143 167 250			255 115 115 115			255 54 54 54			211	180	0	0.90		
// 8 PM
	20 0 0 			190 190 190 			255 255 255 			36 42 131 			142 86 86 			148 68 68 			148 68 68 			1.9		0.8		0.3			185 60 185			800.0		10.0		0.8			120 40 40			148 68 68			67 67 67 240			255 130 130 130			255 22 22 22			208	140	0	1.00		
// 10 PM
	19 19 34 			210 194 182 			255 255 255 			40 41 69 			62 51 52 			255 128 0 			5 8 0 			0.8		0.8		0.1			160 100 0			600.0		10.0		0.8			70 27 10			60 50 52			67 67 62 240			255 81 81 81			255 122 122 160			212	90	0	1.00		
//
///////////////////////////////////////////EXTRACOLOURS_1 
//
// Midnight
//	Amb					Amb_Obj 				Dir 					Sky top				Sky bot				SunCore			SunCorona			SunSz		SprSz	SprBght		Shdw			LightShd			PoleShd			FarClp			FogSt			LightOnGround			LowCloudsRGB			BottomCloudRGB			WaterRGBA			Alpha1    RGB1			Alpha2    RGB2			CloudAlpha			IntensityLimit			WaterFogAlpha			DirMult 
	0 0 0 			166 166 166 			255 255 255 			0 0 0 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 41			6 64 64 64			0	0	0	1.00		
// 5 AM
	0 0 0 			121 122 122 			255 255 255 			1 1 1 			5 5 5 			255 255 0 			5 0 0 			0.8		0.3		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			65 85 65 147			6 64 64 43			6 73 69 64			0	0	0	1.00		
// 6 AM
	0 0 0 			50 50 50 			255 255 255 			255 255 255 			5 5 5 			255 255 0 			5 0 0 			0.8		0.8		0.8			200 100 0			2999.0		800.0		0.8			30 20 0			3 3 3			85 85 65 192			6 64 64 64			6 64 64 64			0	0	0	1.00		
// 7 AM
